starttime	seconds	ctime	dtime	ttime	wait
Wed May 15 23:21:47 2013	1368660107	1	81	83	81
Wed May 15 23:21:47 2013	1368660107	1	81	83	81
Wed May 15 23:21:47 2013	1368660107	1	81	83	81
Wed May 15 23:21:47 2013	1368660107	1	81	83	81
Wed May 15 23:21:47 2013	1368660107	1	81	83	81
Wed May 15 23:21:47 2013	1368660107	1	81	83	81
Wed May 15 23:21:47 2013	1368660107	1	81	83	81
Wed May 15 23:21:47 2013	1368660107	1	81	83	81
Wed May 15 23:21:47 2013	1368660107	1	81	83	81
Wed May 15 23:21:47 2013	1368660107	1	81	83	81
Wed May 15 23:21:47 2013	1368660107	1	81	83	81
Wed May 15 23:21:47 2013	1368660107	1	81	83	81
Wed May 15 23:21:47 2013	1368660107	1	82	83	81
Wed May 15 23:21:47 2013	1368660107	1	82	83	81
Wed May 15 23:21:47 2013	1368660107	1	82	83	81
Wed May 15 23:21:47 2013	1368660107	1	81	83	81
Wed May 15 23:21:47 2013	1368660107	1	82	83	81
Wed May 15 23:21:47 2013	1368660107	1	81	83	81
Wed May 15 23:21:47 2013	1368660107	1	81	83	81
Wed May 15 23:21:47 2013	1368660107	1	81	83	81
Wed May 15 23:21:47 2013	1368660107	1	81	83	81
Wed May 15 23:21:47 2013	1368660107	1	82	83	81
Wed May 15 23:21:47 2013	1368660107	1	81	83	81
Wed May 15 23:21:47 2013	1368660107	1	82	83	81
Wed May 15 23:21:47 2013	1368660107	1	82	83	82
Wed May 15 23:21:47 2013	1368660107	1	82	83	81
Wed May 15 23:21:47 2013	1368660107	1	82	83	82
Wed May 15 23:21:47 2013	1368660107	1	82	83	81
Wed May 15 23:21:47 2013	1368660107	1	82	83	82
Wed May 15 23:21:47 2013	1368660107	1	82	83	82
Wed May 15 23:21:47 2013	1368660107	5	78	83	77
Wed May 15 23:21:47 2013	1368660107	1	82	83	81
Wed May 15 23:21:47 2013	1368660107	1	82	83	82
Wed May 15 23:21:47 2013	1368660107	1	82	83	81
Wed May 15 23:21:47 2013	1368660107	1	82	83	82
Wed May 15 23:21:47 2013	1368660107	1	82	83	82
Wed May 15 23:21:47 2013	1368660107	1	82	83	82
Wed May 15 23:21:47 2013	1368660107	1	82	83	81
Wed May 15 23:21:47 2013	1368660107	1	82	83	81
Wed May 15 23:21:47 2013	1368660107	1	82	83	81
Wed May 15 23:21:47 2013	1368660107	1	82	83	81
Wed May 15 23:21:47 2013	1368660107	1	82	83	82
Wed May 15 23:21:47 2013	1368660107	1	82	83	81
Wed May 15 23:21:47 2013	1368660107	5	78	83	78
Wed May 15 23:21:47 2013	1368660107	1	82	83	82
Wed May 15 23:21:47 2013	1368660107	1	82	83	81
Wed May 15 23:21:47 2013	1368660107	1	82	83	81
Wed May 15 23:21:47 2013	1368660107	1	82	83	82
Wed May 15 23:21:47 2013	1368660107	1	82	83	82
Wed May 15 23:21:47 2013	1368660107	1	82	83	81
Wed May 15 23:21:47 2013	1368660107	1	82	83	81
Wed May 15 23:21:47 2013	1368660107	1	82	83	82
Wed May 15 23:21:47 2013	1368660107	1	82	83	82
Wed May 15 23:21:47 2013	1368660107	1	82	83	82
Wed May 15 23:21:47 2013	1368660107	1	82	83	82
Wed May 15 23:21:47 2013	1368660107	1	82	83	82
Wed May 15 23:21:47 2013	1368660107	1	82	83	82
Wed May 15 23:21:47 2013	1368660107	1	82	83	81
Wed May 15 23:21:47 2013	1368660107	1	82	83	82
Wed May 15 23:21:47 2013	1368660107	1	82	83	82
Wed May 15 23:21:47 2013	1368660107	1	82	83	81
Wed May 15 23:21:47 2013	1368660107	1	82	83	82
Wed May 15 23:21:47 2013	1368660107	1	82	83	82
Wed May 15 23:21:47 2013	1368660107	1	82	83	81
Wed May 15 23:21:47 2013	1368660107	1	82	83	82
Wed May 15 23:21:47 2013	1368660107	1	82	83	82
Wed May 15 23:21:47 2013	1368660107	1	82	83	82
Wed May 15 23:21:47 2013	1368660107	1	82	83	82
Wed May 15 23:21:47 2013	1368660107	1	82	83	82
Wed May 15 23:21:47 2013	1368660107	1	82	83	81
Wed May 15 23:21:47 2013	1368660107	1	82	83	82
Wed May 15 23:21:47 2013	1368660107	1	82	83	82
Wed May 15 23:21:47 2013	1368660107	1	82	83	82
Wed May 15 23:21:47 2013	1368660107	1	82	83	82
Wed May 15 23:21:47 2013	1368660107	1	82	83	82
Wed May 15 23:21:47 2013	1368660107	1	82	83	82
Wed May 15 23:21:47 2013	1368660107	1	82	83	82
Wed May 15 23:21:47 2013	1368660107	1	82	83	82
Wed May 15 23:21:47 2013	1368660107	1	82	83	82
Wed May 15 23:21:47 2013	1368660107	1	82	83	82
Wed May 15 23:21:47 2013	1368660107	1	82	83	81
Wed May 15 23:21:47 2013	1368660107	1	82	83	81
Wed May 15 23:21:47 2013	1368660107	1	82	83	82
Wed May 15 23:21:47 2013	1368660107	1	82	83	82
Wed May 15 23:21:47 2013	1368660107	1	82	83	82
Wed May 15 23:21:47 2013	1368660107	1	82	83	82
Wed May 15 23:21:47 2013	1368660107	1	82	83	82
Wed May 15 23:21:47 2013	1368660107	1	82	83	82
Wed May 15 23:21:47 2013	1368660107	1	82	83	82
Wed May 15 23:21:47 2013	1368660107	1	82	83	82
Wed May 15 23:21:47 2013	1368660107	1	82	83	82
Wed May 15 23:21:47 2013	1368660107	1	82	83	82
Wed May 15 23:21:47 2013	1368660107	1	82	83	82
Wed May 15 23:21:47 2013	1368660107	1	82	83	82
Wed May 15 23:21:47 2013	1368660107	1	82	83	82
Wed May 15 23:21:47 2013	1368660107	1	82	83	82
Wed May 15 23:21:47 2013	1368660107	1	82	83	82
Wed May 15 23:21:47 2013	1368660107	1	82	83	82
Wed May 15 23:21:47 2013	1368660107	1	82	83	82
Wed May 15 23:21:47 2013	1368660107	1	82	83	82
Wed May 15 23:21:47 2013	1368660107	1	82	83	82
Wed May 15 23:21:47 2013	1368660107	1	82	83	82
Wed May 15 23:21:47 2013	1368660107	1	82	83	82
Wed May 15 23:21:47 2013	1368660107	1	82	83	82
Wed May 15 23:21:47 2013	1368660107	1	82	83	82
Wed May 15 23:21:47 2013	1368660107	1	82	83	82
Wed May 15 23:21:47 2013	1368660107	1	83	83	82
Wed May 15 23:21:47 2013	1368660107	1	82	84	82
Wed May 15 23:21:47 2013	1368660107	1	82	84	82
Wed May 15 23:21:47 2013	1368660107	1	82	84	82
Wed May 15 23:21:47 2013	1368660107	1	82	84	82
Wed May 15 23:21:47 2013	1368660107	1	82	84	82
Wed May 15 23:21:47 2013	1368660107	1	83	84	82
Wed May 15 23:21:47 2013	1368660107	1	82	84	82
Wed May 15 23:21:47 2013	1368660107	1	83	84	82
Wed May 15 23:21:47 2013	1368660107	1	83	84	83
Wed May 15 23:21:47 2013	1368660107	1	82	84	82
Wed May 15 23:21:47 2013	1368660107	1	82	84	82
Wed May 15 23:21:47 2013	1368660107	1	83	84	82
Wed May 15 23:21:47 2013	1368660107	1	82	84	82
Wed May 15 23:21:47 2013	1368660107	1	83	84	82
Wed May 15 23:21:47 2013	1368660107	1	82	84	82
Wed May 15 23:21:47 2013	1368660107	1	82	84	82
Wed May 15 23:21:47 2013	1368660107	1	83	84	82
Wed May 15 23:21:47 2013	1368660107	1	83	84	82
Wed May 15 23:21:47 2013	1368660107	1	83	84	82
Wed May 15 23:21:47 2013	1368660107	1	83	84	82
Wed May 15 23:21:47 2013	1368660107	1	82	84	82
Wed May 15 23:21:47 2013	1368660107	1	83	84	82
Wed May 15 23:21:47 2013	1368660107	1	82	84	82
Wed May 15 23:21:47 2013	1368660107	1	83	84	82
Wed May 15 23:21:47 2013	1368660107	1	82	84	82
Wed May 15 23:21:47 2013	1368660107	1	83	84	83
Wed May 15 23:21:47 2013	1368660107	1	82	84	82
Wed May 15 23:21:47 2013	1368660107	1	83	84	82
Wed May 15 23:21:47 2013	1368660107	1	83	84	82
Wed May 15 23:21:47 2013	1368660107	1	83	84	83
Wed May 15 23:21:47 2013	1368660107	1	83	84	82
Wed May 15 23:21:47 2013	1368660107	1	83	84	82
Wed May 15 23:21:47 2013	1368660107	1	83	84	82
Wed May 15 23:21:47 2013	1368660107	1	83	84	82
Wed May 15 23:21:47 2013	1368660107	1	83	84	82
Wed May 15 23:21:47 2013	1368660107	1	83	84	82
Wed May 15 23:21:47 2013	1368660107	1	83	84	83
Wed May 15 23:21:47 2013	1368660107	1	83	84	83
Wed May 15 23:21:47 2013	1368660107	1	83	84	83
Wed May 15 23:21:47 2013	1368660107	1	83	84	83
Wed May 15 23:21:47 2013	1368660107	1	83	84	83
Wed May 15 23:21:47 2013	1368660107	1	83	84	83
Wed May 15 23:21:47 2013	1368660107	1	83	84	82
Wed May 15 23:21:47 2013	1368660107	1	83	84	82
Wed May 15 23:21:47 2013	1368660107	1	83	84	82
Wed May 15 23:21:47 2013	1368660107	1	83	84	83
Wed May 15 23:21:47 2013	1368660107	1	83	84	83
Wed May 15 23:21:47 2013	1368660107	1	83	84	83
Wed May 15 23:21:47 2013	1368660107	1	83	84	82
Wed May 15 23:21:47 2013	1368660107	1	83	84	83
Wed May 15 23:21:47 2013	1368660107	1	83	84	83
Wed May 15 23:21:47 2013	1368660107	1	83	84	83
Wed May 15 23:21:47 2013	1368660107	1	83	84	82
Wed May 15 23:21:47 2013	1368660107	1	83	84	82
Wed May 15 23:21:47 2013	1368660107	1	83	84	83
Wed May 15 23:21:47 2013	1368660107	1	83	84	83
Wed May 15 23:21:47 2013	1368660107	1	83	84	83
Wed May 15 23:21:47 2013	1368660107	1	83	84	83
Wed May 15 23:21:47 2013	1368660107	1	83	84	83
Wed May 15 23:21:47 2013	1368660107	1	83	84	83
Wed May 15 23:21:47 2013	1368660107	1	83	84	83
Wed May 15 23:21:47 2013	1368660107	1	83	84	83
Wed May 15 23:21:47 2013	1368660107	1	83	84	83
Wed May 15 23:21:47 2013	1368660107	1	83	84	83
Wed May 15 23:21:47 2013	1368660107	1	83	84	83
Wed May 15 23:21:47 2013	1368660107	1	83	84	83
Wed May 15 23:21:47 2013	1368660107	1	83	84	83
Wed May 15 23:21:47 2013	1368660107	1	83	84	83
Wed May 15 23:21:47 2013	1368660107	1	83	84	83
Wed May 15 23:21:47 2013	1368660107	1	83	84	83
Wed May 15 23:21:47 2013	1368660107	1	83	84	83
Wed May 15 23:21:47 2013	1368660107	1	83	84	83
Wed May 15 23:21:47 2013	1368660107	1	83	84	83
Wed May 15 23:21:47 2013	1368660107	1	83	84	83
Wed May 15 23:21:47 2013	1368660107	1	83	84	83
Wed May 15 23:21:47 2013	1368660107	1	83	84	83
Wed May 15 23:21:47 2013	1368660107	1	83	84	83
Wed May 15 23:21:47 2013	1368660107	1	83	84	82
Wed May 15 23:21:47 2013	1368660107	1	83	84	83
Wed May 15 23:21:47 2013	1368660107	1	83	84	83
Wed May 15 23:21:47 2013	1368660107	2	83	84	82
Wed May 15 23:21:47 2013	1368660107	1	83	84	83
Wed May 15 23:21:47 2013	1368660107	1	83	85	83
Wed May 15 23:21:47 2013	1368660107	1	83	85	83
Wed May 15 23:21:47 2013	1368660107	1	83	85	83
Wed May 15 23:21:47 2013	1368660107	1	83	85	83
Wed May 15 23:21:47 2013	1368660107	1	83	85	83
Wed May 15 23:21:47 2013	1368660107	1	83	85	83
Wed May 15 23:21:47 2013	1368660107	1	83	85	83
Wed May 15 23:21:47 2013	1368660107	1	83	85	83
Wed May 15 23:21:47 2013	1368660107	1	83	85	83
Wed May 15 23:21:47 2013	1368660107	1	83	85	83
Wed May 15 23:21:47 2013	1368660107	1	83	85	83
Wed May 15 23:21:47 2013	1368660107	1	84	85	83
Wed May 15 23:21:47 2013	1368660107	1	83	85	83
Wed May 15 23:21:47 2013	1368660107	1	83	85	83
Wed May 15 23:21:47 2013	1368660107	1	83	85	83
Wed May 15 23:21:47 2013	1368660107	1	83	85	83
Wed May 15 23:21:47 2013	1368660107	1	83	85	83
Wed May 15 23:21:47 2013	1368660107	5	80	85	79
Wed May 15 23:21:47 2013	1368660107	1	84	85	84
Wed May 15 23:21:47 2013	1368660107	1	84	85	84
Wed May 15 23:21:47 2013	1368660107	1	84	85	83
Wed May 15 23:21:47 2013	1368660107	1	84	85	83
Wed May 15 23:21:47 2013	1368660107	1	84	85	83
Wed May 15 23:21:47 2013	1368660107	1	84	85	83
Wed May 15 23:21:47 2013	1368660107	1	84	85	83
Wed May 15 23:21:47 2013	1368660107	1	84	85	83
Wed May 15 23:21:47 2013	1368660107	1	84	85	84
Wed May 15 23:21:47 2013	1368660107	1	84	85	83
Wed May 15 23:21:47 2013	1368660107	5	80	85	80
Wed May 15 23:21:47 2013	1368660107	1	83	85	83
Wed May 15 23:21:47 2013	1368660107	1	83	85	83
Wed May 15 23:21:47 2013	1368660107	1	84	85	84
Wed May 15 23:21:47 2013	1368660107	1	84	85	83
Wed May 15 23:21:47 2013	1368660107	1	84	85	82
Wed May 15 23:21:47 2013	1368660107	1	84	85	84
Wed May 15 23:21:47 2013	1368660107	1	84	85	83
Wed May 15 23:21:47 2013	1368660107	1	84	85	83
Wed May 15 23:21:47 2013	1368660107	1	84	85	84
Wed May 15 23:21:47 2013	1368660107	1	84	85	84
Wed May 15 23:21:47 2013	1368660107	1	84	85	83
Wed May 15 23:21:47 2013	1368660107	1	84	85	84
Wed May 15 23:21:47 2013	1368660107	5	81	86	80
Wed May 15 23:21:47 2013	1368660107	1	86	86	85
Wed May 15 23:21:47 2013	1368660107	4	82	87	82
Wed May 15 23:21:47 2013	1368660107	1	86	87	85
Wed May 15 23:21:47 2013	1368660107	1	86	87	86
Wed May 15 23:21:47 2013	1368660107	1	86	87	86
Wed May 15 23:21:47 2013	1368660107	1	86	87	85
Wed May 15 23:21:47 2013	1368660107	1	86	87	86
Wed May 15 23:21:47 2013	1368660107	1	86	87	86
Wed May 15 23:21:47 2013	1368660107	1	86	87	86
Wed May 15 23:21:47 2013	1368660107	1	86	87	86
Wed May 15 23:21:47 2013	1368660107	1	86	87	86
Wed May 15 23:21:47 2013	1368660107	1	86	87	86
Wed May 15 23:21:47 2013	1368660107	1	86	87	86
Wed May 15 23:21:47 2013	1368660107	1	86	87	86
Wed May 15 23:21:47 2013	1368660107	1	86	87	86
Wed May 15 23:21:47 2013	1368660107	1	86	87	86
Wed May 15 23:21:47 2013	1368660107	1	87	87	86
Wed May 15 23:21:47 2013	1368660107	1	86	87	86
Wed May 15 23:21:47 2013	1368660107	1	86	87	86
Wed May 15 23:21:47 2013	1368660107	1	86	87	86
Wed May 15 23:21:47 2013	1368660107	1	86	87	86
Wed May 15 23:21:47 2013	1368660107	1	86	88	86
Wed May 15 23:21:47 2013	1368660107	1	86	88	86
Wed May 15 23:21:47 2013	1368660107	1	87	88	87
Wed May 15 23:21:47 2013	1368660107	1	87	88	87
Wed May 15 23:21:47 2013	1368660107	1	86	88	86
Wed May 15 23:21:47 2013	1368660107	1	87	88	86
Wed May 15 23:21:47 2013	1368660107	1	87	88	86
Wed May 15 23:21:47 2013	1368660107	1	87	88	86
Wed May 15 23:21:47 2013	1368660107	1	87	88	86
Wed May 15 23:21:47 2013	1368660107	4	84	88	83
Wed May 15 23:21:47 2013	1368660107	5	83	88	83
Wed May 15 23:21:47 2013	1368660107	5	84	89	84
Wed May 15 23:21:47 2013	1368660107	5	84	89	84
Wed May 15 23:21:47 2013	1368660107	4	85	89	85
Wed May 15 23:21:47 2013	1368660107	4	85	90	85
Wed May 15 23:21:47 2013	1368660107	5	86	90	86
Wed May 15 23:21:47 2013	1368660107	5	86	91	86
Wed May 15 23:21:47 2013	1368660107	4	87	91	87
Wed May 15 23:21:47 2013	1368660107	4	87	92	87
Wed May 15 23:21:47 2013	1368660107	1	91	92	91
Wed May 15 23:21:47 2013	1368660107	1	91	92	91
Wed May 15 23:21:47 2013	1368660107	1	91	92	91
Wed May 15 23:21:47 2013	1368660107	1	91	92	91
Wed May 15 23:21:47 2013	1368660107	1	92	92	91
Wed May 15 23:21:47 2013	1368660107	1	91	92	91
Wed May 15 23:21:47 2013	1368660107	1	91	92	91
Wed May 15 23:21:47 2013	1368660107	1	91	92	91
Wed May 15 23:21:47 2013	1368660107	1	91	92	91
Wed May 15 23:21:47 2013	1368660107	1	91	92	91
Wed May 15 23:21:47 2013	1368660107	1	92	92	92
Wed May 15 23:21:47 2013	1368660107	4	88	92	88
Wed May 15 23:21:47 2013	1368660107	1	91	92	91
Wed May 15 23:21:47 2013	1368660107	1	91	92	91
Wed May 15 23:21:47 2013	1368660107	1	91	92	91
Wed May 15 23:21:47 2013	1368660107	1	91	93	91
Wed May 15 23:21:47 2013	1368660107	1	91	93	91
Wed May 15 23:21:47 2013	1368660107	1	91	93	91
Wed May 15 23:21:47 2013	1368660107	1	91	93	91
Wed May 15 23:21:47 2013	1368660107	1	91	93	91
Wed May 15 23:21:47 2013	1368660107	1	92	93	91
Wed May 15 23:21:47 2013	1368660107	1	91	93	91
Wed May 15 23:21:47 2013	1368660107	1	91	93	91
Wed May 15 23:21:47 2013	1368660107	1	91	93	91
Wed May 15 23:21:47 2013	1368660107	1	91	93	91
Wed May 15 23:21:47 2013	1368660107	1	92	93	91
Wed May 15 23:21:47 2013	1368660107	1	92	93	91
Wed May 15 23:21:47 2013	1368660107	1	91	93	91
Wed May 15 23:21:47 2013	1368660107	1	92	93	91
Wed May 15 23:21:47 2013	1368660107	1	92	93	92
Wed May 15 23:21:47 2013	1368660107	1	92	93	92
Wed May 15 23:21:47 2013	1368660107	1	92	93	91
Wed May 15 23:21:47 2013	1368660107	1	92	93	91
Wed May 15 23:21:47 2013	1368660107	1	92	93	91
Wed May 15 23:21:47 2013	1368660107	1	92	93	91
Wed May 15 23:21:47 2013	1368660107	1	92	93	92
Wed May 15 23:21:47 2013	1368660107	1	92	93	92
Wed May 15 23:21:47 2013	1368660107	1	92	93	91
Wed May 15 23:21:47 2013	1368660107	1	91	93	91
Wed May 15 23:21:47 2013	1368660107	1	91	93	91
Wed May 15 23:21:47 2013	1368660107	1	91	93	91
Wed May 15 23:21:47 2013	1368660107	1	92	93	91
Wed May 15 23:21:47 2013	1368660107	1	92	93	92
Wed May 15 23:21:47 2013	1368660107	1	92	93	91
Wed May 15 23:21:47 2013	1368660107	1	92	93	91
Wed May 15 23:21:47 2013	1368660107	1	92	93	91
Wed May 15 23:21:47 2013	1368660107	1	92	93	92
Wed May 15 23:21:47 2013	1368660107	1	92	93	92
Wed May 15 23:21:47 2013	1368660107	1	92	93	92
Wed May 15 23:21:47 2013	1368660107	1	92	93	91
Wed May 15 23:21:47 2013	1368660107	1	92	93	92
Wed May 15 23:21:47 2013	1368660107	1	92	93	92
Wed May 15 23:21:47 2013	1368660107	1	92	93	92
Wed May 15 23:21:47 2013	1368660107	4	89	93	89
Wed May 15 23:21:47 2013	1368660107	1	92	93	92
Wed May 15 23:21:47 2013	1368660107	1	93	94	92
Wed May 15 23:21:47 2013	1368660107	1	92	94	92
Wed May 15 23:21:47 2013	1368660107	1	92	94	92
Wed May 15 23:21:47 2013	1368660107	1	92	94	92
Wed May 15 23:21:47 2013	1368660107	1	93	94	93
Wed May 15 23:21:47 2013	1368660107	1	93	94	93
Wed May 15 23:21:47 2013	1368660107	1	93	94	92
Wed May 15 23:21:47 2013	1368660107	1	93	95	93
Wed May 15 23:21:47 2013	1368660107	1	94	95	93
Wed May 15 23:21:47 2013	1368660107	1	94	95	94
Wed May 15 23:21:47 2013	1368660107	1	94	95	94
Wed May 15 23:21:47 2013	1368660107	1	94	95	94
Wed May 15 23:21:47 2013	1368660107	1	94	95	94
Wed May 15 23:21:47 2013	1368660107	1	94	95	93
Wed May 15 23:21:47 2013	1368660107	1	94	95	94
Wed May 15 23:21:47 2013	1368660107	1	94	95	94
Wed May 15 23:21:47 2013	1368660107	1	94	95	94
Wed May 15 23:21:47 2013	1368660107	1	94	95	91
Wed May 15 23:21:47 2013	1368660107	1	94	95	94
Wed May 15 23:21:47 2013	1368660107	1	94	95	93
Wed May 15 23:21:47 2013	1368660107	1	94	95	94
Wed May 15 23:21:47 2013	1368660107	1	94	95	94
Wed May 15 23:21:47 2013	1368660107	1	94	95	94
Wed May 15 23:21:47 2013	1368660107	1	94	95	94
Wed May 15 23:21:47 2013	1368660107	1	94	95	94
Wed May 15 23:21:47 2013	1368660107	1	94	95	94
Wed May 15 23:21:47 2013	1368660107	1	94	95	94
Wed May 15 23:21:47 2013	1368660107	1	94	95	94
Wed May 15 23:21:47 2013	1368660107	1	94	95	94
Wed May 15 23:21:47 2013	1368660107	1	94	95	94
Wed May 15 23:21:47 2013	1368660107	1	94	95	94
Wed May 15 23:21:47 2013	1368660107	1	94	95	94
Wed May 15 23:21:47 2013	1368660107	1	94	95	94
Wed May 15 23:21:47 2013	1368660107	1	94	95	94
Wed May 15 23:21:47 2013	1368660107	1	94	95	94
Wed May 15 23:21:47 2013	1368660107	1	94	95	94
Wed May 15 23:21:47 2013	1368660107	1	94	95	94
Wed May 15 23:21:47 2013	1368660107	1	94	96	94
Wed May 15 23:21:47 2013	1368660107	1	94	96	94
Wed May 15 23:21:47 2013	1368660107	1	95	96	94
Wed May 15 23:21:47 2013	1368660107	1	94	96	94
Wed May 15 23:21:47 2013	1368660107	1	95	96	94
Wed May 15 23:21:47 2013	1368660107	1	95	96	94
Wed May 15 23:21:47 2013	1368660107	1	95	96	94
Wed May 15 23:21:47 2013	1368660107	2	94	96	94
Wed May 15 23:21:47 2013	1368660107	1	95	96	95
Wed May 15 23:21:47 2013	1368660107	4	92	96	89
Wed May 15 23:21:47 2013	1368660107	1	95	96	92
Wed May 15 23:21:47 2013	1368660107	4	93	97	93
Wed May 15 23:21:47 2013	1368660107	4	93	97	93
Wed May 15 23:21:47 2013	1368660107	4	93	97	93
Wed May 15 23:21:47 2013	1368660107	4	93	98	93
Wed May 15 23:21:47 2013	1368660107	4	94	98	93
Wed May 15 23:21:47 2013	1368660107	4	94	98	94
Wed May 15 23:21:47 2013	1368660107	4	94	98	94
Wed May 15 23:21:47 2013	1368660107	4	95	99	95
Wed May 15 23:21:47 2013	1368660107	4	96	99	95
Wed May 15 23:21:47 2013	1368660107	4	96	100	96
Wed May 15 23:21:47 2013	1368660107	4	96	101	96
Wed May 15 23:21:47 2013	1368660107	4	97	101	97
Wed May 15 23:21:47 2013	1368660107	4	98	101	97
Wed May 15 23:21:47 2013	1368660107	4	98	102	98
Wed May 15 23:21:47 2013	1368660107	4	98	102	98
Wed May 15 23:21:47 2013	1368660107	4	99	103	98
Wed May 15 23:21:47 2013	1368660107	4	99	103	99
Wed May 15 23:21:47 2013	1368660107	4	100	103	99
Wed May 15 23:21:47 2013	1368660107	4	100	104	100
Wed May 15 23:21:47 2013	1368660107	4	102	105	101
Wed May 15 23:21:47 2013	1368660107	4	102	106	102
Wed May 15 23:21:47 2013	1368660107	4	103	106	102
Wed May 15 23:21:47 2013	1368660107	4	103	107	103
Wed May 15 23:21:47 2013	1368660107	4	103	107	103
Wed May 15 23:21:47 2013	1368660107	3	104	107	103
Wed May 15 23:21:47 2013	1368660107	4	104	108	104
Wed May 15 23:21:47 2013	1368660107	1	107	108	107
Wed May 15 23:21:47 2013	1368660107	1	107	108	107
Wed May 15 23:21:47 2013	1368660107	4	105	108	104
Wed May 15 23:21:47 2013	1368660107	1	107	108	107
Wed May 15 23:21:47 2013	1368660107	1	107	108	107
Wed May 15 23:21:47 2013	1368660107	4	105	109	105
Wed May 15 23:21:47 2013	1368660107	4	106	109	105
Wed May 15 23:21:47 2013	1368660107	3	106	109	106
Wed May 15 23:21:47 2013	1368660107	3	107	110	106
Wed May 15 23:21:47 2013	1368660107	1	110	111	110
Wed May 15 23:21:47 2013	1368660107	1	110	111	110
Wed May 15 23:21:47 2013	1368660107	1	110	111	110
Wed May 15 23:21:47 2013	1368660107	1	110	111	110
Wed May 15 23:21:47 2013	1368660107	1	110	111	110
Wed May 15 23:21:47 2013	1368660107	1	110	111	110
Wed May 15 23:21:47 2013	1368660107	1	110	111	110
Wed May 15 23:21:47 2013	1368660107	1	110	111	110
Wed May 15 23:21:47 2013	1368660107	1	110	111	110
Wed May 15 23:21:47 2013	1368660107	1	110	111	110
Wed May 15 23:21:47 2013	1368660107	1	111	112	110
Wed May 15 23:21:47 2013	1368660107	1	111	112	110
Wed May 15 23:21:47 2013	1368660107	1	111	112	110
Wed May 15 23:21:47 2013	1368660107	1	111	112	111
Wed May 15 23:21:47 2013	1368660107	1	111	112	110
Wed May 15 23:21:47 2013	1368660107	3	109	112	108
Wed May 15 23:21:47 2013	1368660107	1	111	112	110
Wed May 15 23:21:47 2013	1368660107	1	111	112	111
Wed May 15 23:21:47 2013	1368660107	1	111	112	111
Wed May 15 23:21:47 2013	1368660107	1	111	112	111
Wed May 15 23:21:47 2013	1368660107	4	109	112	108
Wed May 15 23:21:47 2013	1368660107	4	109	112	109
Wed May 15 23:21:47 2013	1368660107	1	112	112	111
Wed May 15 23:21:47 2013	1368660107	1	111	112	111
Wed May 15 23:21:47 2013	1368660107	1	112	113	112
Wed May 15 23:21:47 2013	1368660107	4	109	113	109
Wed May 15 23:21:47 2013	1368660107	1	112	113	111
Wed May 15 23:21:47 2013	1368660107	4	109	113	109
Wed May 15 23:21:47 2013	1368660107	1	112	113	112
Wed May 15 23:21:47 2013	1368660107	1	112	113	111
Wed May 15 23:21:47 2013	1368660107	1	111	113	111
Wed May 15 23:21:47 2013	1368660107	1	112	113	111
Wed May 15 23:21:47 2013	1368660107	1	112	113	112
Wed May 15 23:21:47 2013	1368660107	1	112	113	112
Wed May 15 23:21:47 2013	1368660107	1	112	113	112
Wed May 15 23:21:47 2013	1368660107	1	112	113	112
Wed May 15 23:21:47 2013	1368660107	1	112	113	111
Wed May 15 23:21:47 2013	1368660107	1	112	113	112
Wed May 15 23:21:47 2013	1368660107	1	112	113	112
Wed May 15 23:21:47 2013	1368660107	1	112	113	112
Wed May 15 23:21:47 2013	1368660107	1	112	113	112
Wed May 15 23:21:47 2013	1368660107	1	112	113	111
Wed May 15 23:21:47 2013	1368660107	1	112	113	112
Wed May 15 23:21:47 2013	1368660107	1	112	113	112
Wed May 15 23:21:47 2013	1368660107	1	112	113	112
Wed May 15 23:21:47 2013	1368660107	1	112	113	111
Wed May 15 23:21:47 2013	1368660107	1	112	113	112
Wed May 15 23:21:47 2013	1368660107	1	112	113	112
Wed May 15 23:21:47 2013	1368660107	1	112	113	112
Wed May 15 23:21:47 2013	1368660107	1	112	113	112
Wed May 15 23:21:47 2013	1368660107	1	112	113	112
Wed May 15 23:21:47 2013	1368660107	1	112	113	112
Wed May 15 23:21:47 2013	1368660107	1	112	113	112
Wed May 15 23:21:47 2013	1368660107	1	112	113	112
Wed May 15 23:21:47 2013	1368660107	1	112	113	112
Wed May 15 23:21:47 2013	1368660107	1	112	113	112
Wed May 15 23:21:47 2013	1368660107	1	112	113	112
Wed May 15 23:21:47 2013	1368660107	1	112	113	112
Wed May 15 23:21:47 2013	1368660107	1	112	114	112
Wed May 15 23:21:47 2013	1368660107	1	113	114	112
Wed May 15 23:21:47 2013	1368660107	4	110	114	110
Wed May 15 23:21:47 2013	1368660107	1	113	114	113
Wed May 15 23:21:47 2013	1368660107	1	113	114	113
Wed May 15 23:21:47 2013	1368660107	1	113	114	113
Wed May 15 23:21:47 2013	1368660107	4	111	114	110
Wed May 15 23:21:47 2013	1368660107	1	113	114	113
Wed May 15 23:21:47 2013	1368660107	1	113	114	113
Wed May 15 23:21:47 2013	1368660107	1	114	115	113
Wed May 15 23:21:47 2013	1368660107	1	114	115	113
Wed May 15 23:21:47 2013	1368660107	4	111	115	111
Wed May 15 23:21:47 2013	1368660107	1	114	115	114
Wed May 15 23:21:47 2013	1368660107	1	114	115	114
